t_abs_s,force_N,state,block,trial_idx
197.609055,1.3785,idle,,0
197.613081,1.3785,idle,,0
197.615669,1.3785,idle,,0
197.617824,1.3785,idle,,0
197.624707,1.3785,idle,,0
197.633127,1.3785,idle,,0
197.641691,1.3785,idle,,0
197.650024,1.3785,idle,,0
197.658532,1.3785,idle,,0
197.666782,1.3785,idle,,0
197.675078,1.3785,idle,,0
197.683489,1.2803,idle,,0
197.69158,1.2803,idle,,0
197.69972,1.2803,idle,,0
197.708481,1.2803,idle,,0
197.71734,1.2803,idle,,0
197.725213,1.2803,idle,,0
197.733647,1.2803,idle,,0
197.741812,1.2803,idle,,0
197.75006,1.2803,idle,,0
197.758628,1.2803,idle,,0
197.766835,1.2803,idle,,0
197.775086,1.2803,idle,,0
197.78346,1.3294,idle,,0
197.791826,1.3294,idle,,0
197.800067,1.3294,idle,,0
197.80838,1.3294,idle,,0
197.817426,1.3294,idle,,0
197.82536,1.3294,idle,,0
197.833693,1.3294,idle,,0
197.841883,1.3294,idle,,0
197.850294,1.3294,idle,,0
197.858412,1.3294,idle,,0
197.86725,1.3294,idle,,0
197.87542,1.3294,idle,,0
197.883656,1.3949,idle,,0
197.892219,1.3949,idle,,0
197.900527,1.3949,idle,,0
197.908304,1.3949,idle,,0
197.917111,1.3949,idle,,0
197.925351,1.3949,idle,,0
197.933463,1.3949,idle,,0
197.941933,1.3949,idle,,0
197.950163,1.3949,idle,,0
197.958494,1.3949,idle,,0
197.966793,1.3949,idle,,0
197.975086,1.3949,idle,,0
197.983538,1.5258,idle,,0
197.991799,1.5258,idle,,0
198.000196,1.5258,idle,,0
198.008294,1.5258,idle,,0
198.016753,1.5258,idle,,0
198.025035,1.5258,idle,,0
198.033326,1.5258,idle,,0
198.04173,1.5258,idle,,0
198.050162,1.5258,idle,,0
198.058712,1.5258,idle,,0
198.066856,1.5258,idle,,0
198.07503,1.5258,idle,,0
198.083701,1.7058,idle,,0
198.091932,1.7058,idle,,0
198.100054,1.7058,idle,,0
198.108377,1.7058,idle,,0
198.116775,1.7058,idle,,0
198.125129,1.7058,idle,,0
198.133515,1.7058,idle,,0
198.142015,1.7058,idle,,0
198.150089,1.7058,idle,,0
198.158405,1.7058,idle,,0
198.167021,1.7058,idle,,0
198.175221,1.7058,idle,,0
198.183801,1.7222,idle,,0
198.19179,1.7222,idle,,0
198.200031,1.7222,idle,,0
198.208385,1.7222,idle,,0
198.21668,1.7222,idle,,0
198.225026,1.7222,idle,,0
198.233043,1.7222,idle,,0
198.241302,1.7222,idle,,0
198.249791,1.7222,idle,,0
198.258247,1.7222,idle,,0
198.266576,1.7222,idle,,0
198.27481,1.7222,idle,,0
198.283722,1.7385,idle,,0
198.291399,1.7385,idle,,0
198.300053,1.7385,idle,,0
198.308573,1.7385,idle,,0
198.316907,1.7385,idle,,0
198.324896,1.7385,idle,,0
198.333511,1.7385,idle,,0
198.341695,1.7385,idle,,0
198.35,1.7385,idle,,0
198.358341,1.7385,idle,,0
198.366681,1.7385,idle,,0
198.374992,1.7385,idle,,0
198.383173,1.7222,idle,,0
198.391651,1.7222,idle,,0
198.399834,1.7222,idle,,0
198.408528,1.7222,idle,,0
198.416774,1.7222,idle,,0
198.425005,1.7222,idle,,0
198.433503,1.7222,idle,,0
