t_abs_s,force_N,state,block,trial_idx
221.91808,2.5241,idle,,0
221.922075,2.5241,idle,,0
221.924808,2.5241,idle,,0
221.927023,2.5241,idle,,0
221.934306,2.5241,idle,,0
221.94279,2.5241,idle,,0
221.951193,2.5241,idle,,0
221.959781,2.5241,idle,,0
221.968279,2.9005,idle,,0
221.976702,2.9005,idle,,0
221.984895,2.9005,idle,,0
221.993066,2.9005,idle,,0
222.001645,2.9005,idle,,0
222.009761,2.9005,idle,,0
222.018441,2.9005,idle,,0
222.026575,2.9005,idle,,0
222.034462,2.9005,idle,,0
222.04283,2.9005,idle,,0
222.051118,2.9005,idle,,0
222.059651,2.9005,idle,,0
222.068236,2.8677,idle,,0
222.076391,2.8677,idle,,0
222.084892,2.8677,idle,,0
222.092901,2.8677,idle,,0
222.101046,2.8677,idle,,0
222.109448,2.8677,idle,,0
222.117882,2.8677,idle,,0
222.126399,2.8677,idle,,0
222.134709,2.8677,idle,,0
222.143009,2.8677,idle,,0
222.151431,2.8677,idle,,0
222.159769,2.8677,idle,,0
222.16822,2.8841,idle,,0
222.177204,2.8841,idle,,0
222.184454,2.8841,idle,,0
222.192625,2.8841,idle,,0
222.201335,2.8841,idle,,0
222.209662,2.8841,idle,,0
222.218204,2.8841,idle,,0
222.226698,2.8841,idle,,0
222.234989,2.8841,idle,,0
222.243287,2.8841,idle,,0
222.251412,2.8841,idle,,0
222.260004,2.8841,idle,,0
222.267869,3.0314,idle,,0
222.276593,3.0314,idle,,0
222.28471,3.0314,idle,,0
222.292901,3.0314,idle,,0
222.301225,3.0314,idle,,0
222.309626,3.0314,idle,,0
222.318273,3.0314,idle,,0
222.326225,3.0314,idle,,0
222.334542,3.0314,idle,,0
222.342822,3.0314,idle,,0
222.351216,3.0314,idle,,0
222.359634,3.0314,idle,,0
222.367817,3.9642,idle,,0
222.376031,3.9642,idle,,0
222.384395,3.9642,idle,,0
222.392903,3.9642,idle,,0
222.401226,3.9642,idle,,0
222.409509,3.9642,idle,,0
222.417815,3.9642,idle,,0
222.426308,3.9642,idle,,0
222.434701,3.9642,idle,,0
222.442922,3.9642,idle,,0
222.45147,3.9642,idle,,0
222.45965,3.9642,idle,,0
222.46826,4.6679,idle,,0
222.476269,4.6679,idle,,0
222.484658,4.6679,idle,,0
222.492794,4.6679,idle,,0
222.501143,4.6679,idle,,0
222.509539,4.6679,idle,,0
222.518103,4.6679,idle,,0
222.5259,4.6679,idle,,0
222.534348,4.6679,idle,,0
222.542516,4.6679,idle,,0
222.551435,4.6679,idle,,0
222.559578,4.6679,idle,,0
222.568034,5.4862,idle,,0
222.576351,5.4862,idle,,0
