t_abs_s,force_N,state,block,trial_idx
189.526982,2.0822,idle,,0
189.530789,2.0822,idle,,0
189.532952,2.0822,idle,,0
189.535731,2.0822,idle,,0
189.544043,2.0822,idle,,0
189.55267,2.0822,idle,,0
189.561441,2.0822,idle,,0
189.569852,2.0658,idle,,0
189.577791,2.0658,idle,,0
189.585904,2.0658,idle,,0
189.594604,2.0658,idle,,0
189.602666,2.0658,idle,,0
189.610818,2.0658,idle,,0
189.61942,2.0658,idle,,0
189.627778,2.0658,idle,,0
189.635874,2.0658,idle,,0
189.644582,2.0658,idle,,0
189.652922,2.0658,idle,,0
189.660859,2.0658,idle,,0
189.669351,2.0495,idle,,0
189.677848,2.0495,idle,,0
189.68598,2.0495,idle,,0
189.694318,2.0495,idle,,0
189.702919,2.0495,idle,,0
189.710786,2.0495,idle,,0
189.719432,2.0495,idle,,0
189.727747,2.0495,idle,,0
189.73605,2.0495,idle,,0
189.744408,2.0495,idle,,0
189.752595,2.0495,idle,,0
189.760885,2.0495,idle,,0
189.76925,2.0658,idle,,0
189.777888,2.0658,idle,,0
189.786008,2.0658,idle,,0
189.794516,2.0658,idle,,0
189.802609,2.0658,idle,,0
189.811002,2.0658,idle,,0
189.819459,2.0658,idle,,0
189.827976,2.0658,idle,,0
189.836213,2.0658,idle,,0
189.844487,2.0658,idle,,0
189.852719,2.0658,idle,,0
189.86089,2.0658,idle,,0
189.869567,2.0331,idle,,0
189.878026,2.0331,idle,,0
189.885837,2.0331,idle,,0
189.89437,2.0331,idle,,0
189.90289,2.0331,idle,,0
189.910883,2.0331,idle,,0
189.919806,2.0331,idle,,0
189.927735,2.0331,idle,,0
189.935984,2.0331,idle,,0
189.944406,2.0331,idle,,0
189.952555,2.0331,idle,,0
189.960797,2.0331,idle,,0
189.969308,1.9676,idle,,0
189.977589,1.9676,idle,,0
189.985898,1.9676,idle,,0
189.994476,1.9676,idle,,0
190.002732,1.9676,idle,,0
190.011044,1.9676,idle,,0
190.019257,1.9676,idle,,0
190.027645,1.9676,idle,,0
