t_abs_s,force_N,state,block,trial_idx
207.831057,2.1968,idle,,0
207.835489,2.1968,idle,,0
207.838031,2.1968,idle,,0
207.845669,2.1968,idle,,0
207.853799,2.1968,idle,,0
207.861901,2.164,idle,,0
207.870384,2.164,idle,,0
207.879124,2.164,idle,,0
207.887304,2.164,idle,,0
207.896318,2.164,idle,,0
207.90494,2.164,idle,,0
207.912074,2.164,idle,,0
207.920551,2.164,idle,,0
207.928637,2.164,idle,,0
207.937171,2.164,idle,,0
207.945653,2.164,idle,,0
207.95375,2.164,idle,,0
207.962122,2.164,idle,,0
207.970605,2.164,idle,,0
207.978905,2.164,idle,,0
207.987205,2.164,idle,,0
207.995524,2.164,idle,,0
208.004159,2.164,idle,,0
208.012179,2.164,idle,,0
208.020431,2.164,idle,,0
208.028749,2.164,idle,,0
208.037071,2.164,idle,,0
208.045517,2.164,idle,,0
208.053805,2.164,idle,,0
208.061928,2.1968,idle,,0
208.070432,2.1968,idle,,0
208.078609,2.1968,idle,,0
208.087038,2.1968,idle,,0
208.095671,2.1968,idle,,0
208.103799,2.1968,idle,,0
208.112068,2.1968,idle,,0
208.121107,2.1968,idle,,0
208.1287,2.1968,idle,,0
208.137094,2.1968,idle,,0
208.145686,2.1968,idle,,0
208.153888,2.1968,idle,,0
208.162198,2.344,idle,,0
208.17102,2.344,idle,,0
208.178919,2.344,idle,,0
208.187088,2.344,idle,,0
208.195522,2.344,idle,,0
208.203761,2.344,idle,,0
208.211943,2.344,idle,,0
208.220489,2.344,idle,,0
208.228818,2.344,idle,,0
208.237163,2.344,idle,,0
208.245659,2.344,idle,,0
208.253838,2.344,idle,,0
208.262082,2.3931,idle,,0
208.270437,2.3931,idle,,0
208.278817,2.3931,idle,,0
208.287114,2.3931,idle,,0
208.295678,2.3931,idle,,0
208.303867,2.3931,idle,,0
208.311861,2.3931,idle,,0
208.320427,2.3931,idle,,0
208.328786,2.3931,idle,,0
208.337064,2.3931,idle,,0
208.345487,2.3931,idle,,0
208.353875,2.3931,idle,,0
208.362274,2.3604,idle,,0
208.370559,2.3604,idle,,0
208.378888,2.3604,idle,,0
208.387094,2.3604,idle,,0
208.395517,2.3604,idle,,0
208.40418,2.3604,idle,,0
208.412302,2.3604,idle,,0
208.420344,2.3604,idle,,0
208.42862,2.3604,idle,,0
208.436981,2.3604,idle,,0
208.445402,2.3604,idle,,0
208.45376,2.3604,idle,,0
208.461989,2.3768,idle,,0
208.470459,2.3768,idle,,0
208.478724,2.3768,idle,,0
208.487027,2.3768,idle,,0
208.495457,2.3768,idle,,0
208.503611,2.3768,idle,,0
208.512055,2.3768,idle,,0
208.520598,2.3768,idle,,0
208.528894,2.3768,idle,,0
208.537148,2.3768,idle,,0
208.545635,2.3768,idle,,0
208.553937,2.3768,idle,,0
208.562224,2.1804,idle,,0
208.570532,2.1804,idle,,0
208.57907,2.1804,idle,,0
208.587239,2.1804,idle,,0
208.595423,2.1804,idle,,0
208.604202,2.1804,idle,,0
208.612288,2.1804,idle,,0
208.62088,2.1804,idle,,0
208.629187,2.1804,idle,,0
208.636953,2.1804,idle,,0
208.645384,2.1804,idle,,0
208.653766,2.1804,idle,,0
208.662099,2.2295,idle,,0
208.670703,2.2295,idle,,0
208.678909,2.2295,idle,,0
208.68701,2.2295,idle,,0
208.695105,2.2295,idle,,0
208.703797,2.2295,idle,,0
208.711973,2.2295,idle,,0
208.720331,2.2295,idle,,0
208.728836,2.2295,idle,,0
208.736718,2.2295,idle,,0
208.745149,2.2295,idle,,0
208.753573,2.2295,idle,,0
208.761859,2.2786,idle,,0
208.770498,2.2786,idle,,0
208.778624,2.2786,idle,,0
208.786856,2.2786,idle,,0
208.795469,2.2786,idle,,0
208.803709,2.2786,idle,,0
208.811833,2.2786,idle,,0
208.820487,2.2786,idle,,0
208.828908,2.2786,idle,,0
208.837684,2.2786,idle,,0
208.845373,2.2786,idle,,0
208.853402,2.2786,idle,,0
208.861828,2.2295,idle,,0
208.869916,2.2295,idle,,0
208.878171,2.2295,idle,,0
208.886669,2.2295,idle,,0
208.894898,2.2295,idle,,0
208.903313,2.2295,idle,,0
208.911818,2.2295,idle,,0
208.9202,2.2295,idle,,0
208.928444,2.2295,idle,,0
208.936584,2.2295,idle,,0
208.944871,2.2295,idle,,0
208.953177,2.2295,idle,,0
208.961443,2.1804,idle,,0
208.969928,2.1804,idle,,0
208.978428,2.1804,idle,,0
208.986585,2.1804,idle,,0
208.99553,2.1804,idle,,0
209.003802,2.1804,idle,,0
209.011946,2.1804,idle,,0
209.020289,2.1804,idle,,0
209.028595,2.1804,idle,,0
209.036758,2.1804,idle,,0
209.045356,2.1804,idle,,0
209.053579,2.1804,idle,,0
209.061852,2.1313,idle,,0
209.07033,2.1313,idle,,0
209.078644,2.1313,idle,,0
209.086844,2.1313,idle,,0
209.095098,2.1313,idle,,0
209.103583,2.1313,idle,,0
209.111865,2.1313,idle,,0
209.120141,2.1313,idle,,0
209.128443,2.1313,idle,,0
209.13702,2.1313,idle,,0
209.145073,2.1313,idle,,0
209.153346,2.1313,idle,,0
209.161672,2.0004,idle,,0
209.170286,2.0004,idle,,0
209.178311,2.0004,idle,,0
209.186716,2.0004,idle,,0
209.195122,2.0004,idle,,0
209.203467,2.0004,idle,,0
209.211662,2.0004,idle,,0
209.220244,2.0004,idle,,0
209.228774,2.0004,idle,,0
209.23676,2.0004,idle,,0
209.245251,2.0004,idle,,0
209.25348,2.0004,idle,,0
209.261455,2.0822,idle,,0
209.26985,2.0822,idle,,0
209.278219,2.0822,idle,,0
209.286372,2.0822,idle,,0
209.294817,2.0822,idle,,0
209.303111,2.0822,idle,,0
209.311455,2.0822,idle,,0
209.319877,2.0822,idle,,0
209.328256,2.0822,idle,,0
209.336671,2.0822,idle,,0
209.34503,2.0822,idle,,0
209.353853,2.0822,idle,,0
209.362201,2.2786,idle,,0
209.370202,2.2786,idle,,0
209.378934,2.2786,idle,,0
209.38671,2.2786,idle,,0
209.39504,2.2786,idle,,0
209.403614,2.2786,idle,,0
209.411654,2.2786,idle,,0
209.419927,2.2786,idle,,0
209.428396,2.2786,idle,,0
209.436698,2.2786,idle,,0
209.445034,2.2786,idle,,0
209.453365,2.2786,idle,,0
209.461757,2.344,idle,,0
209.470031,2.344,idle,,0
209.478402,2.344,idle,,0
209.486523,2.344,idle,,0
209.495055,2.344,idle,,0
209.503483,2.344,idle,,0
209.511537,2.344,idle,,0
209.520189,2.344,idle,,0
209.528763,2.344,idle,,0
209.536579,2.344,idle,,0
209.5452,2.344,idle,,0
209.553408,2.344,idle,,0
209.562287,2.3931,idle,,0
209.57015,2.3931,idle,,0
209.578341,2.3931,idle,,0
209.586723,2.3931,idle,,0
209.595511,2.3931,idle,,0
209.603342,2.3931,idle,,0
209.611599,2.3931,idle,,0
209.620078,2.3931,idle,,0
209.62847,2.3931,idle,,0
209.636813,2.3931,idle,,0
209.645177,2.3931,idle,,0
209.653434,2.3931,idle,,0
209.661811,2.5077,idle,,0
209.669921,2.5077,idle,,0
209.678463,2.5077,idle,,0
209.686722,2.5077,idle,,0
209.695441,2.5077,idle,,0
209.703552,2.5077,idle,,0
209.711624,2.5077,idle,,0
209.72,2.5077,idle,,0
209.728304,2.5077,idle,,0
209.736656,2.5077,idle,,0
209.74486,2.5077,idle,,0
209.753466,2.5077,idle,,0
209.76204,2.475,idle,,0
209.769938,2.475,idle,,0
209.778343,2.475,idle,,0
209.786507,2.475,idle,,0
209.795216,2.475,idle,,0
209.803542,2.475,idle,,0
209.812041,2.475,idle,,0
209.820028,2.475,idle,,0
209.828669,2.475,idle,,0
209.836942,2.475,idle,,0
209.845048,2.475,idle,,0
209.853651,2.475,idle,,0
209.861758,2.3604,idle,,0
209.86975,2.3604,idle,,0
209.878645,2.3604,idle,,0
209.886207,2.3604,idle,,0
209.894575,2.3604,idle,,0
209.903111,2.3604,idle,,0
209.91188,2.3604,idle,,0
209.919772,2.3604,idle,,0
209.92789,2.3604,idle,,0
209.936387,2.3604,idle,,0
209.944939,2.3604,idle,,0
209.953333,2.3604,idle,,0
209.961396,2.2131,idle,,0
209.969586,2.2131,idle,,0
209.978065,2.2131,idle,,0
209.986264,2.2131,idle,,0
209.995107,2.2131,idle,,0
210.00362,2.2131,idle,,0
210.011381,2.2131,idle,,0
210.019969,2.2131,idle,,0
210.028186,2.2131,idle,,0
210.036548,2.2131,idle,,0
210.044734,2.2131,idle,,0
210.053143,2.2131,idle,,0
210.061493,2.2131,idle,,0
210.069828,2.2131,idle,,0
210.078244,2.2131,idle,,0
210.086424,2.2131,idle,,0
210.094949,2.2131,idle,,0
210.103082,2.2131,idle,,0
210.111349,2.2131,idle,,0
210.119657,2.2131,idle,,0
210.12802,2.2131,idle,,0
210.136332,2.2131,idle,,0
210.145348,2.2131,idle,,0
210.152986,2.2131,idle,,0
210.161445,2.2131,idle,,0
210.169972,2.2131,idle,,0
210.178234,2.2131,idle,,0
