t_abs_s,force_N,state,block,trial_idx
176.71735,4.046,idle,,0
176.721796,4.046,idle,,0
176.723856,4.046,idle,,0
176.729068,4.046,idle,,0
176.736766,4.046,idle,,0
176.745363,4.046,idle,,0
176.753676,4.046,idle,,0
176.76217,4.046,idle,,0
176.770331,4.046,idle,,0
176.778736,4.1279,idle,,0
176.787283,4.1279,idle,,0
176.795765,4.1279,idle,,0
176.803962,4.1279,idle,,0
176.812113,4.1279,idle,,0
176.820649,4.1279,idle,,0
176.829467,4.1279,idle,,0
176.837208,4.1279,idle,,0
176.845597,4.1279,idle,,0
176.853737,4.1279,idle,,0
176.862319,4.1279,idle,,0
176.8708,4.0951,idle,,0
176.879156,4.0951,idle,,0
176.887312,4.0951,idle,,0
176.895331,4.0951,idle,,0
176.903686,4.0951,idle,,0
176.91206,4.0951,idle,,0
176.920331,4.0951,idle,,0
176.929223,4.0951,idle,,0
176.93713,4.0951,idle,,0
176.945423,4.0951,idle,,0
176.953975,4.0951,idle,,0
176.962106,4.0951,idle,,0
176.970461,4.0951,idle,,0
176.979135,4.0951,idle,,0
176.987132,4.0951,idle,,0
176.995402,4.0951,idle,,0
177.003795,4.0951,idle,,0
177.012095,4.0951,idle,,0
177.020471,4.0951,idle,,0
177.028777,4.0951,idle,,0
177.03771,4.0951,idle,,0
177.045475,4.0951,idle,,0
177.053911,4.0951,idle,,0
177.062036,4.0951,idle,,0
177.070181,4.0951,idle,,0
177.078835,4.2915,idle,,0
177.087038,4.2915,idle,,0
177.095281,4.2915,idle,,0
177.103818,4.2915,idle,,0
177.112218,4.2915,idle,,0
177.120328,4.2915,idle,,0
177.128972,4.2915,idle,,0
177.137261,4.2915,idle,,0
177.145468,4.2915,idle,,0
177.153743,4.2915,idle,,0
177.162363,4.2915,idle,,0
177.170232,4.2915,idle,,0
177.178825,4.3897,idle,,0
177.187094,4.3897,idle,,0
177.195345,4.3897,idle,,0
177.203687,4.3897,idle,,0
177.211996,4.3897,idle,,0
177.220236,4.3897,idle,,0
177.228697,4.3897,idle,,0
177.236937,4.3897,idle,,0
177.245507,4.3897,idle,,0
177.253918,4.3897,idle,,0
177.26216,4.3897,idle,,0
177.270109,4.3897,idle,,0
177.278872,5.0116,idle,,0
177.287157,5.0116,idle,,0
177.295286,5.0116,idle,,0
177.303582,5.0116,idle,,0
177.311967,5.0116,idle,,0
177.320269,5.0116,idle,,0
177.329113,5.0116,idle,,0
177.337096,5.0116,idle,,0
177.345297,5.0116,idle,,0
177.353673,5.0116,idle,,0
177.361864,5.0116,idle,,0
177.369931,5.0116,idle,,0
177.378433,5.5516,idle,,0
177.386774,5.5516,idle,,0
177.395198,5.5516,idle,,0
177.403836,5.5516,idle,,0
177.412106,5.5516,idle,,0
177.420238,5.5516,idle,,0
177.428812,5.5516,idle,,0
177.437264,5.5516,idle,,0
177.445113,5.5516,idle,,0
177.453821,5.5516,idle,,0
177.462097,5.5516,idle,,0
177.470229,5.5516,idle,,0
177.479184,5.3061,idle,,0
177.487057,5.3061,idle,,0
177.495215,5.3061,idle,,0
177.503683,5.3061,idle,,0
177.511855,5.3061,idle,,0
177.51993,5.3061,idle,,0
177.528762,5.3061,idle,,0
177.536851,5.3061,idle,,0
177.545088,5.3061,idle,,0
177.553539,5.3061,idle,,0
177.562122,5.3061,idle,,0
177.570235,5.3061,idle,,0
177.579113,5.4371,idle,,0
177.587166,5.4371,idle,,0
177.595483,5.4371,idle,,0
177.603612,5.4371,idle,,0
177.61197,5.4371,idle,,0
177.620162,5.4371,idle,,0
177.628588,5.4371,idle,,0
177.636835,5.4371,idle,,0
177.645157,5.4371,idle,,0
177.6537,5.4371,idle,,0
177.66209,5.4371,idle,,0
177.670114,5.4371,idle,,0
177.678489,5.3716,idle,,0
177.687035,5.3716,idle,,0
177.69497,5.3716,idle,,0
177.703447,5.3716,idle,,0
177.711867,5.3716,idle,,0
177.720202,5.3716,idle,,0
177.728676,5.3716,idle,,0
177.736693,5.3716,idle,,0
177.745184,5.3716,idle,,0
177.753452,5.3716,idle,,0
177.761996,5.3716,idle,,0
177.77021,5.3716,idle,,0
177.778946,5.4862,idle,,0
177.786647,5.4862,idle,,0
177.795199,5.4862,idle,,0
177.803469,5.4862,idle,,0
177.811646,5.4862,idle,,0
177.819922,5.4862,idle,,0
177.828779,5.4862,idle,,0
177.836839,5.4862,idle,,0
177.845007,5.4862,idle,,0
177.853346,5.4862,idle,,0
177.861771,5.4862,idle,,0
177.869923,5.4862,idle,,0
177.878616,5.8626,idle,,0
177.886773,5.8626,idle,,0
177.895216,5.8626,idle,,0
177.903742,5.8626,idle,,0
177.911536,5.8626,idle,,0
177.920087,5.8626,idle,,0
177.928547,5.8626,idle,,0
177.936717,5.8626,idle,,0
177.945673,5.8626,idle,,0
177.953454,5.8626,idle,,0
177.961627,5.8626,idle,,0
177.969951,5.8626,idle,,0
177.978565,5.5189,idle,,0
177.986726,5.5189,idle,,0
177.995011,5.5189,idle,,0
178.00334,5.5189,idle,,0
178.011901,5.5189,idle,,0
178.020325,5.5189,idle,,0
178.028559,5.5189,idle,,0
178.037141,5.5189,idle,,0
178.045054,5.5189,idle,,0
178.053476,5.5189,idle,,0
178.061798,5.5189,idle,,0
178.070206,5.5189,idle,,0
178.078871,5.3552,idle,,0
178.087629,5.3552,idle,,0
178.095121,5.3552,idle,,0
178.103362,5.3552,idle,,0
178.111718,5.3552,idle,,0
178.120549,5.3552,idle,,0
178.128586,5.3552,idle,,0
178.13694,5.3552,idle,,0
178.145131,5.3552,idle,,0
178.153858,5.3552,idle,,0
178.161893,5.3552,idle,,0
178.170008,5.3552,idle,,0
178.179359,5.3061,idle,,0
178.187002,5.3061,idle,,0
178.195081,5.3061,idle,,0
178.203305,5.3061,idle,,0
178.211772,5.3061,idle,,0
178.219989,5.3061,idle,,0
178.228249,5.3061,idle,,0
178.236992,5.3061,idle,,0
178.244928,5.3061,idle,,0
178.253359,5.3061,idle,,0
178.261811,5.3061,idle,,0
178.269908,5.3061,idle,,0
178.278579,5.3061,idle,,0
178.286764,5.3061,idle,,0
178.294946,5.3061,idle,,0
178.303424,5.3061,idle,,0
178.312,5.3061,idle,,0
178.320141,5.3061,idle,,0
178.328743,5.3061,idle,,0
178.336725,5.3061,idle,,0
178.345056,5.3061,idle,,0
178.353845,5.3061,idle,,0
178.361742,5.3061,idle,,0
178.369953,5.3061,idle,,0
178.378317,5.6989,idle,,0
178.386637,5.6989,idle,,0
178.394865,5.6989,idle,,0
178.403326,5.6989,idle,,0
178.411762,5.6989,idle,,0
178.420073,5.6989,idle,,0
178.42832,5.6989,idle,,0
178.436835,5.6989,idle,,0
178.445395,5.6989,idle,,0
178.453505,5.6989,idle,,0
178.461887,5.6989,idle,,0
178.469996,5.6989,idle,,0
178.478365,5.6007,idle,,0
178.48681,5.6007,idle,,0
178.494998,5.6007,idle,,0
178.503348,5.6007,idle,,0
178.51255,5.6007,idle,,0
178.520238,5.6007,idle,,0
178.528455,5.6007,idle,,0
178.53655,5.6007,idle,,0
178.545206,5.6007,idle,,0
178.553213,5.6007,idle,,0
178.561506,5.6007,idle,,0
178.569958,5.6007,idle,,0
178.578482,5.6007,idle,,0
178.586492,5.6007,idle,,0
178.594738,5.6007,idle,,0
178.603531,5.6007,idle,,0
178.611617,5.6007,idle,,0
178.61994,5.6007,idle,,0
178.628522,5.6007,idle,,0
178.636695,5.6007,idle,,0
178.644897,5.6007,idle,,0
178.653179,5.6007,idle,,0
178.661705,5.6007,idle,,0
178.669979,5.6007,idle,,0
178.678287,5.5025,idle,,0
178.686912,5.5025,idle,,0
178.694823,5.5025,idle,,0
178.703267,5.5025,idle,,0
178.712017,5.5025,idle,,0
178.720116,5.5025,idle,,0
178.728236,5.5025,idle,,0
178.737188,5.5025,idle,,0
178.745093,5.5025,idle,,0
178.753699,5.5025,idle,,0
178.761708,5.5025,idle,,0
178.770225,5.5025,idle,,0
178.778729,5.6007,idle,,0
178.786747,5.6007,idle,,0
178.794882,5.6007,idle,,0
178.803179,5.6007,idle,,0
178.811597,5.6007,idle,,0
178.81982,5.6007,idle,,0
178.828665,5.6007,idle,,0
178.836526,5.6007,idle,,0
178.844864,5.6007,idle,,0
178.853255,5.6007,idle,,0
178.861714,5.6007,idle,,0
178.869894,5.6007,idle,,0
178.878264,5.7644,idle,,0
178.886417,5.7644,idle,,0
178.894959,5.7644,idle,,0
178.90367,5.7644,idle,,0
178.911656,5.7644,idle,,0
178.91997,5.7644,idle,,0
178.92845,5.7644,idle,,0
178.936672,5.7644,idle,,0
178.944892,5.7644,idle,,0
178.953223,5.7644,idle,,0
178.961676,5.7644,idle,,0
178.969908,5.7644,idle,,0
178.978297,5.8626,idle,,0
178.986769,5.8626,idle,,0
178.994855,5.8626,idle,,0
179.003203,5.8626,idle,,0
179.011636,5.8626,idle,,0
179.019623,5.8626,idle,,0
179.028013,5.8626,idle,,0
179.036777,5.8626,idle,,0
179.044727,5.8626,idle,,0
179.053147,5.8626,idle,,0
179.061464,5.8626,idle,,0
179.06948,5.8626,idle,,0
179.078169,6.0426,idle,,0
179.086484,6.0426,idle,,0
179.094838,6.0426,idle,,0
179.103568,6.0426,idle,,0
179.111818,6.0426,idle,,0
179.120136,6.0426,idle,,0
179.128722,6.0426,idle,,0
179.136556,6.0426,idle,,0
179.144793,6.0426,idle,,0
179.153308,6.0426,idle,,0
179.161565,6.0426,idle,,0
179.169713,6.0426,idle,,0
179.178611,6.108,idle,,0
179.186411,6.108,idle,,0
179.194637,6.108,idle,,0
179.203189,6.108,idle,,0
179.211556,6.108,idle,,0
179.220084,6.108,idle,,0
