t_abs_s,force_N,state,block,trial_idx
194.640541,1.6894,idle,,0
194.646103,1.6894,idle,,0
194.649363,1.6894,idle,,0
194.652305,1.6894,idle,,0
194.656607,1.6567,idle,,0
194.664822,1.6567,idle,,0
194.673537,1.6567,idle,,0
194.681598,1.6567,idle,,0
194.690127,1.6567,idle,,0
194.698367,1.6567,idle,,0
194.706636,1.6567,idle,,0
194.714986,1.6567,idle,,0
194.723676,1.6567,idle,,0
194.731611,1.6567,idle,,0
194.739864,1.6567,idle,,0
194.748289,1.6567,idle,,0
194.756886,1.4112,idle,,0
194.764999,1.4112,idle,,0
194.77363,1.4112,idle,,0
194.781708,1.4112,idle,,0
194.789958,1.4112,idle,,0
194.798222,1.4112,idle,,0
194.806622,1.4112,idle,,0
194.814834,1.4112,idle,,0
194.823394,1.4112,idle,,0
194.83167,1.4112,idle,,0
194.840003,1.4112,idle,,0
194.848282,1.4112,idle,,0
194.857022,1.8204,idle,,0
194.864916,1.8204,idle,,0
194.873667,1.8204,idle,,0
194.881824,1.8204,idle,,0
194.890116,1.8204,idle,,0
194.89814,1.8204,idle,,0
194.906606,1.8204,idle,,0
194.914757,1.8204,idle,,0
194.923618,1.8204,idle,,0
194.931692,1.8204,idle,,0
194.940067,1.8204,idle,,0
194.948264,1.8204,idle,,0
194.956551,1.8204,idle,,0
194.964854,1.8531,idle,,0
194.972993,1.8531,idle,,0
194.981589,1.8531,idle,,0
194.989963,1.8531,idle,,0
194.998404,1.8531,idle,,0
195.00639,1.8531,idle,,0
195.014705,1.8531,idle,,0
195.023131,1.8531,idle,,0
195.031128,1.8531,idle,,0
195.039686,1.8531,idle,,0
195.048045,1.8531,idle,,0
195.05643,1.8531,idle,,0
195.064913,1.8695,idle,,0
195.07331,1.8695,idle,,0
195.081425,1.8695,idle,,0
195.09005,1.8695,idle,,0
195.098332,1.8695,idle,,0
195.106547,1.8695,idle,,0
195.114903,1.8695,idle,,0
195.123972,1.8695,idle,,0
195.131547,1.8695,idle,,0
195.139853,1.8695,idle,,0
195.148187,1.8695,idle,,0
195.156494,1.8695,idle,,0
195.164902,1.8367,idle,,0
195.173145,1.8367,idle,,0
195.181342,1.8367,idle,,0
195.189948,1.8367,idle,,0
195.198113,1.8367,idle,,0
195.206695,1.8367,idle,,0
195.214635,1.8367,idle,,0
195.222974,1.8367,idle,,0
195.231544,1.8367,idle,,0
195.240055,1.8367,idle,,0
195.24814,1.8367,idle,,0
195.25652,1.8367,idle,,0
195.26507,1.8531,idle,,0
195.273317,1.8531,idle,,0
195.281584,1.8531,idle,,0
195.289767,1.8531,idle,,0
195.298202,1.8531,idle,,0
195.306382,1.8531,idle,,0
195.314721,1.8531,idle,,0
195.323161,1.8531,idle,,0
195.33141,1.8531,idle,,0
195.33983,1.8531,idle,,0
195.348303,1.8531,idle,,0
195.356385,1.8531,idle,,0
195.364815,1.9513,idle,,0
195.373366,1.9513,idle,,0
195.381456,1.9513,idle,,0
195.389904,1.9513,idle,,0
195.398242,1.9513,idle,,0
195.406325,1.9513,idle,,0
195.414678,1.9513,idle,,0
195.423558,1.9513,idle,,0
195.431316,1.9513,idle,,0
195.440155,1.9513,idle,,0
195.448087,1.9513,idle,,0
195.456558,1.9513,idle,,0
195.464997,1.9022,idle,,0
195.473128,1.9022,idle,,0
195.481225,1.9022,idle,,0
195.489813,1.9022,idle,,0
195.498125,1.9022,idle,,0
195.506395,1.9022,idle,,0
195.515031,1.9022,idle,,0
195.52302,1.9022,idle,,0
195.531511,1.9022,idle,,0
195.539926,1.9022,idle,,0
195.548096,1.9022,idle,,0
195.55656,1.9022,idle,,0
195.564733,1.8695,idle,,0
195.572988,1.8695,idle,,0
195.581247,1.8695,idle,,0
195.589603,1.8695,idle,,0
195.598045,1.8695,idle,,0
195.606051,1.8695,idle,,0
195.614946,1.8695,idle,,0
195.623301,1.8695,idle,,0
195.631349,1.8695,idle,,0
195.639697,1.8695,idle,,0
195.648301,1.8695,idle,,0
195.656303,1.8695,idle,,0
195.664922,1.8858,idle,,0
195.673163,1.8858,idle,,0
195.681271,1.8858,idle,,0
195.689661,1.8858,idle,,0
195.698115,1.8858,idle,,0
195.706443,1.8858,idle,,0
195.714549,1.8858,idle,,0
195.724127,1.8858,idle,,0
195.731512,1.8858,idle,,0
195.740099,1.8858,idle,,0
195.747953,1.8858,idle,,0
195.756836,1.8367,idle,,0
195.764688,1.8367,idle,,0
195.773098,1.8367,idle,,0
195.781373,1.8367,idle,,0
195.789629,1.8367,idle,,0
195.798108,1.8367,idle,,0
195.806427,1.8367,idle,,0
195.814574,1.8367,idle,,0
195.823396,1.8367,idle,,0
195.831275,1.8367,idle,,0
195.839766,1.8367,idle,,0
195.84801,1.8367,idle,,0
195.85614,1.8367,idle,,0
195.864514,1.9513,idle,,0
195.873036,1.9513,idle,,0
195.881206,1.9513,idle,,0
195.889759,1.9513,idle,,0
195.898033,1.9513,idle,,0
195.906275,1.9513,idle,,0
195.914724,1.9513,idle,,0
195.923601,1.9513,idle,,0
195.931353,1.9513,idle,,0
195.939774,1.9513,idle,,0
195.947938,1.9513,idle,,0
195.956985,1.9022,idle,,0
195.964923,1.9022,idle,,0
195.973347,1.9022,idle,,0
195.981138,1.9022,idle,,0
195.989678,1.9022,idle,,0
195.998046,1.9022,idle,,0
196.006316,1.9022,idle,,0
196.014698,1.9022,idle,,0
196.023094,1.9022,idle,,0
196.031164,1.9022,idle,,0
196.039696,1.9022,idle,,0
196.047989,1.9022,idle,,0
196.056683,1.8858,idle,,0
196.06487,1.8858,idle,,0
196.073184,1.8858,idle,,0
196.081261,1.8858,idle,,0
196.089604,1.8858,idle,,0
196.09794,1.8858,idle,,0
196.105938,1.8858,idle,,0
196.114891,1.8858,idle,,0
196.123028,1.8858,idle,,0
196.13123,1.8858,idle,,0
196.139575,1.8858,idle,,0
196.147927,1.8858,idle,,0
196.15627,1.8858,idle,,0
196.164526,1.9022,idle,,0
196.172945,1.9022,idle,,0
196.181258,1.9022,idle,,0
196.189575,1.9022,idle,,0
196.198134,1.9022,idle,,0
196.206187,1.9022,idle,,0
196.21485,1.9022,idle,,0
196.223045,1.9022,idle,,0
196.23116,1.9022,idle,,0
196.239451,1.9022,idle,,0
196.247799,1.9022,idle,,0
196.256217,1.9022,idle,,0
196.264615,1.8367,idle,,0
196.272955,1.8367,idle,,0
196.281117,1.8367,idle,,0
196.289616,1.8367,idle,,0
196.297873,1.8367,idle,,0
196.3062,1.8367,idle,,0
196.314798,1.8367,idle,,0
196.323023,1.8367,idle,,0
196.33112,1.8367,idle,,0
196.339678,1.8367,idle,,0
196.347773,1.8367,idle,,0
196.356173,1.8367,idle,,0
196.364687,1.8531,idle,,0
196.373334,1.8531,idle,,0
196.381105,1.8531,idle,,0
196.389566,1.8531,idle,,0
196.39794,1.8531,idle,,0
196.406007,1.8531,idle,,0
