t_abs_s,force_N,state,block,trial_idx
177.795584,1.6894,idle,,0
177.799294,1.6894,idle,,0
177.801512,1.6894,idle,,0
177.803766,1.6894,idle,,0
177.809577,1.6894,idle,,0
177.817856,1.6894,idle,,0
177.826327,1.6894,idle,,0
177.834508,1.6894,idle,,0
177.843148,1.6894,idle,,0
177.851537,1.6894,idle,,0
177.859603,1.6894,idle,,0
177.868482,1.9676,idle,,0
177.876487,1.9676,idle,,0
177.884671,1.9676,idle,,0
177.892971,1.9676,idle,,0
177.901401,1.9676,idle,,0
177.909605,1.9676,idle,,0
177.918167,1.9676,idle,,0
177.926413,1.9676,idle,,0
177.934729,1.9676,idle,,0
177.943124,1.9676,idle,,0
177.951646,1.9676,idle,,0
177.959683,1.9676,idle,,0
177.967998,2.0167,idle,,0
177.9764,2.0167,idle,,0
177.984687,2.0167,idle,,0
177.993008,2.0167,idle,,0
178.001526,2.0167,idle,,0
178.009656,2.0167,idle,,0
178.018163,2.0167,idle,,0
178.026416,2.0167,idle,,0
178.034647,2.0167,idle,,0
178.043304,2.0167,idle,,0
178.051891,2.0167,idle,,0
178.05981,2.0167,idle,,0
178.068193,2.0658,idle,,0
178.076423,2.0658,idle,,0
178.084773,2.0658,idle,,0
178.093879,2.0658,idle,,0
178.101636,2.0658,idle,,0
178.109968,2.0658,idle,,0
178.118301,2.0658,idle,,0
178.1268,2.0658,idle,,0
178.135788,2.0658,idle,,0
178.143376,2.0658,idle,,0
178.151707,2.0658,idle,,0
178.159717,2.0658,idle,,0
178.167987,2.0004,idle,,0
178.176208,2.0004,idle,,0
178.184691,2.0004,idle,,0
178.192948,2.0004,idle,,0
178.201462,2.0004,idle,,0
178.210273,2.0004,idle,,0
178.218062,2.0004,idle,,0
178.226584,2.0004,idle,,0
178.23468,2.0004,idle,,0
178.242854,2.0004,idle,,0
178.25198,2.0004,idle,,0
178.259598,2.0004,idle,,0
178.268012,1.9185,idle,,0
178.276161,1.9185,idle,,0
178.284611,1.9185,idle,,0
178.292987,1.9185,idle,,0
178.301822,1.9185,idle,,0
178.309624,1.9185,idle,,0
178.318152,1.9185,idle,,0
178.326464,1.9185,idle,,0
