t_abs_s,force_N,state,block,trial_idx
248.032926,0.1184,idle,,0
248.036962,0.1184,idle,,0
248.039659,0.1184,idle,,0
248.041558,0.1184,idle,,0
248.047185,0.1184,idle,,0
248.055742,0.1184,idle,,0
248.06422,0.1184,idle,,0
248.072668,0.1184,idle,,0
248.081262,0.1838,idle,,0
248.089412,0.1838,idle,,0
248.097599,0.1838,idle,,0
248.106391,0.1838,idle,,0
248.114501,0.1838,idle,,0
248.122576,0.1838,idle,,0
248.130961,0.1838,idle,,0
248.139532,0.1838,idle,,0
248.147967,0.1838,idle,,0
248.15608,0.1838,idle,,0
248.16449,0.1838,idle,,0
248.172911,0.1838,idle,,0
248.18068,0.1347,idle,,0
248.189101,0.1347,idle,,0
248.197681,0.1347,idle,,0
248.205842,0.1347,idle,,0
248.214201,0.1347,idle,,0
248.222731,0.1347,idle,,0
248.230644,0.1347,idle,,0
248.239303,0.1347,idle,,0
248.247539,0.1347,idle,,0
248.255377,0.1347,idle,,0
248.263783,0.1347,idle,,0
248.272194,0.1347,idle,,0
248.280739,0.102,idle,,0
248.289043,0.102,idle,,0
248.297666,0.102,idle,,0
248.305779,0.102,idle,,0
248.314249,0.102,idle,,0
248.322979,0.102,idle,,0
248.330789,0.102,idle,,0
248.339159,0.102,idle,,0
248.347591,0.102,idle,,0
248.35561,0.102,idle,,0
248.364337,0.102,idle,,0
248.372742,0.102,idle,,0
248.380773,0.1184,idle,,0
248.389468,0.1184,idle,,0
248.397706,0.1184,idle,,0
248.406176,0.1184,idle,,0
248.414212,0.1184,idle,,0
248.42279,0.1184,idle,,0
248.43109,0.1184,idle,,0
248.439483,0.1184,idle,,0
248.447765,0.1184,idle,,0
248.45595,0.1184,idle,,0
248.464469,0.1184,idle,,0
248.472359,0.1184,idle,,0
248.480745,0.1675,idle,,0
248.489138,0.1675,idle,,0
248.49754,0.1675,idle,,0
248.505673,0.1675,idle,,0
248.514117,0.1675,idle,,0
248.522515,0.1675,idle,,0
248.530633,0.1675,idle,,0
248.539125,0.1675,idle,,0
248.547816,0.1675,idle,,0
248.555646,0.1675,idle,,0
248.563991,0.1675,idle,,0
248.572458,0.1675,idle,,0
248.580619,0.2984,idle,,0
248.589041,0.2984,idle,,0
248.597634,0.2984,idle,,0
248.606039,0.2984,idle,,0
248.614472,0.2984,idle,,0
248.622725,0.2984,idle,,0
248.631056,0.2984,idle,,0
248.639082,0.2984,idle,,0
248.647578,0.2984,idle,,0
248.655684,0.2984,idle,,0
248.664355,0.2984,idle,,0
248.672489,0.2984,idle,,0
248.681066,0.3475,idle,,0
248.689356,0.3475,idle,,0
248.697908,0.3475,idle,,0
248.706116,0.3475,idle,,0
248.714365,0.3475,idle,,0
248.722539,0.3475,idle,,0
248.730857,0.3475,idle,,0
248.739517,0.3475,idle,,0
248.747737,0.3475,idle,,0
248.755709,0.3475,idle,,0
248.763985,0.3475,idle,,0
248.772235,0.3475,idle,,0
248.780701,0.2166,idle,,0
248.788955,0.2166,idle,,0
248.797579,0.2166,idle,,0
248.805621,0.2166,idle,,0
248.813949,0.2166,idle,,0
248.822395,0.2166,idle,,0
248.830635,0.2166,idle,,0
248.839137,0.2166,idle,,0
248.847803,0.2166,idle,,0
248.855725,0.2166,idle,,0
248.864304,0.2166,idle,,0
248.872201,0.2166,idle,,0
248.880515,0.1675,idle,,0
