t_abs_s,force_N,state,block,trial_idx
212.660965,3.015,idle,,0
212.665172,3.015,idle,,0
212.668262,3.015,idle,,0
212.67063,3.015,idle,,0
212.675303,3.015,idle,,0
212.683698,2.9659,idle,,0
212.692076,2.9659,idle,,0
212.700325,2.9659,idle,,0
212.708826,2.9659,idle,,0
212.716967,2.9659,idle,,0
212.72559,2.9659,idle,,0
212.733917,2.9659,idle,,0
212.742016,2.9659,idle,,0
212.750726,2.9659,idle,,0
212.758912,2.9659,idle,,0
212.767045,2.9659,idle,,0
212.775418,2.9659,idle,,0
212.783843,2.9659,idle,,0
212.792622,2.9659,idle,,0
212.800441,2.9659,idle,,0
212.80869,2.9659,idle,,0
212.817013,2.9659,idle,,0
212.825682,2.9659,idle,,0
212.833934,2.9659,idle,,0
212.842013,2.9659,idle,,0
212.850393,2.9659,idle,,0
212.858678,2.9659,idle,,0
212.867122,2.9659,idle,,0
212.87523,2.9659,idle,,0
212.883646,3.015,idle,,0
212.89188,3.015,idle,,0
212.900702,3.015,idle,,0
212.909012,3.015,idle,,0
212.916978,3.015,idle,,0
212.925543,3.015,idle,,0
212.933954,3.015,idle,,0
212.942171,3.015,idle,,0
212.950557,3.015,idle,,0
212.959057,3.015,idle,,0
212.967275,3.015,idle,,0
212.975455,3.015,idle,,0
212.983743,2.9986,idle,,0
212.992081,2.9986,idle,,0
213.001079,2.9986,idle,,0
213.009316,2.9986,idle,,0
213.017082,2.9986,idle,,0
213.025601,2.9986,idle,,0
213.03399,2.9986,idle,,0
213.041974,2.9986,idle,,0
213.05054,2.9986,idle,,0
213.058623,2.9986,idle,,0
213.066866,2.9986,idle,,0
213.075769,2.9986,idle,,0
213.083762,3.0477,idle,,0
213.092032,3.0477,idle,,0
213.10046,3.0477,idle,,0
213.108695,3.0477,idle,,0
213.116862,3.0477,idle,,0
213.125552,3.0477,idle,,0
213.13383,3.0477,idle,,0
213.141866,3.0477,idle,,0
213.150483,3.0477,idle,,0
213.15877,3.0477,idle,,0
