t_abs_s,force_N,state,block,trial_idx
203.947447,2.3931,idle,,0
203.95251,2.3931,idle,,0
203.955172,2.3931,idle,,0
203.95957,2.3931,idle,,0
203.967793,2.3931,idle,,0
203.976108,2.3931,idle,,0
203.984608,2.3931,idle,,0
203.992842,2.3931,idle,,0
204.001277,2.3931,idle,,0
204.009725,2.3931,idle,,0
204.017955,2.3931,idle,,0
204.026479,2.3931,idle,,0
204.034797,2.4259,idle,,0
204.042952,2.4259,idle,,0
204.051662,2.4259,idle,,0
204.059646,2.4259,idle,,0
204.067807,2.4259,idle,,0
204.076304,2.4259,idle,,0
204.084818,2.4259,idle,,0
204.092736,2.4259,idle,,0
204.101249,2.4259,idle,,0
204.109669,2.4259,idle,,0
204.118328,2.4259,idle,,0
204.126132,2.4259,idle,,0
204.134549,2.3768,idle,,0
204.143286,2.3768,idle,,0
204.1513,2.3768,idle,,0
204.159448,2.3768,idle,,0
204.167599,2.3768,idle,,0
204.176185,2.3768,idle,,0
204.184571,2.3768,idle,,0
204.192994,2.3768,idle,,0
204.201244,2.3768,idle,,0
204.2095,2.3768,idle,,0
204.217857,2.3768,idle,,0
204.226517,2.3768,idle,,0
204.234598,2.3931,idle,,0
204.24276,2.3931,idle,,0
204.251561,2.3931,idle,,0
204.259498,2.3931,idle,,0
204.26753,2.3931,idle,,0
204.276205,2.3931,idle,,0
204.284678,2.3931,idle,,0
204.292976,2.3931,idle,,0
204.301858,2.3931,idle,,0
204.309516,2.3931,idle,,0
204.317809,2.3931,idle,,0
204.326137,2.3931,idle,,0
204.334571,2.3604,idle,,0
204.342781,2.3604,idle,,0
204.351678,2.3604,idle,,0
204.359758,2.3604,idle,,0
204.368814,2.3604,idle,,0
204.375909,2.3604,idle,,0
204.384318,2.3604,idle,,0
204.392656,2.3604,idle,,0
204.40116,2.3604,idle,,0
204.409412,2.3604,idle,,0
204.417792,2.3604,idle,,0
204.426214,2.3604,idle,,0
204.434691,2.344,idle,,0
204.442634,2.344,idle,,0
204.451737,2.344,idle,,0
204.459578,2.344,idle,,0
204.467628,2.344,idle,,0
204.476506,2.344,idle,,0
204.485407,2.344,idle,,0
204.492814,2.344,idle,,0
204.500933,2.344,idle,,0
204.509389,2.344,idle,,0
204.517829,2.344,idle,,0
204.52592,2.344,idle,,0
204.534421,2.3113,idle,,0
204.542542,2.3113,idle,,0
204.550897,2.3113,idle,,0
204.559305,2.3113,idle,,0
204.568171,2.3113,idle,,0
204.576028,2.3113,idle,,0
204.585498,2.3113,idle,,0
204.594088,2.3113,idle,,0
204.601957,2.3113,idle,,0
204.609517,2.3113,idle,,0
204.617624,2.3113,idle,,0
204.626261,2.3113,idle,,0
204.634201,2.344,idle,,0
204.642398,2.344,idle,,0
204.651109,2.344,idle,,0
204.659232,2.344,idle,,0
204.667585,2.344,idle,,0
204.675925,2.344,idle,,0
204.684221,2.344,idle,,0
204.692347,2.344,idle,,0
204.7009,2.344,idle,,0
204.709047,2.344,idle,,0
204.717475,2.344,idle,,0
204.725843,2.344,idle,,0
204.734295,2.2786,idle,,0
204.742687,2.2786,idle,,0
204.750997,2.2786,idle,,0
204.759272,2.2786,idle,,0
204.767486,2.2786,idle,,0
204.775912,2.2786,idle,,0
204.784195,2.2786,idle,,0
204.792446,2.2786,idle,,0
204.801303,2.2786,idle,,0
204.809153,2.2786,idle,,0
204.817414,2.2786,idle,,0
204.826012,2.2786,idle,,0
204.834452,2.1804,idle,,0
204.842843,2.1804,idle,,0
204.853179,2.1804,idle,,0
204.859489,2.1804,idle,,0
